id,location_id,location_code,occurred_at,channel,category,payment_method,amount,currency,cashier_id
b488ef65-08cd-4ce5-8f7c-60c2c94daa84,b449289d-3957-4040-8ff7-96d89d5114bb,UA-DM,2026-06-30T14:28:00+03:00,pos,ticket,card,1601,QAR,6c3a7246-e2b7-40f6-8f20-c385bf6b4773
51dc3473-3005-4cd2-8970-3143c4dae2d1,b449289d-3957-4040-8ff7-96d89d5114bb,UA-DM,2026-06-30T15:35:00+03:00,kiosk,fnb,card,784,QAR,6c3a7246-e2b7-40f6-8f20-c385bf6b4773
58d186e8-8f9a-4d17-8c1e-99698840aeb3,b449289d-3957-4040-8ff7-96d89d5114bb,UA-DM,2026-06-30T16:42:00+03:00,pos,retail,cash,949,QAR,6c3a7246-e2b7-40f6-8f20-c385bf6b4773
de6ea33f-49ea-493e-884e-33d5ce1d5a97,b449289d-3957-4040-8ff7-96d89d5114bb,UA-DM,2026-06-30T17:49:00+03:00,pos,party,card,1331,QAR,6c3a7246-e2b7-40f6-8f20-c385bf6b4773
5f3ac754-aab9-43d1-84d9-938ecdba4c2c,b449289d-3957-4040-8ff7-96d89d5114bb,UA-DM,2026-06-30T18:56:00+03:00,pos,ticket,card,1771,QAR,6c3a7246-e2b7-40f6-8f20-c385bf6b4773
401d3bbf-0d05-49ec-83d3-cb754f01e607,b449289d-3957-4040-8ff7-96d89d5114bb,UA-DM,2026-06-30T19:03:00+03:00,pos,fnb,cash,1684,QAR,6c3a7246-e2b7-40f6-8f20-c385bf6b4773
c28e4158-e222-47aa-8931-e933fc1f15d8,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-01T10:00:00+03:00,kiosk,ticket,cash,1516,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
3dcd3f3e-7fd6-476b-8497-994a38b73b94,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-01T11:07:00+03:00,pos,fnb,card,1250,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
b8a56cc7-36c7-4179-8b0c-ff4bd99428f2,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-01T12:14:00+03:00,pos,retail,card,1484,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
9de2d3fb-2ded-4848-8748-fe8b500f734f,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-01T13:21:00+03:00,pos,party,cash,1291,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
867d98b4-b571-4f02-8ef9-0b345afe1c86,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-01T14:28:00+03:00,pos,ticket,card,1077,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
e1dd2631-5412-4e9c-81c4-4a09cf7634ab,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-01T15:35:00+03:00,kiosk,fnb,card,1395,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
93a6a119-17c2-4add-8cb5-7f6c242e7119,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-01T16:42:00+03:00,pos,retail,cash,1095,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
e8fb1f52-1e68-4283-8fa0-1745802c3502,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-01T17:49:00+03:00,pos,party,card,780,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
dc27a153-6718-4270-8452-67d49dddd78a,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-01T18:56:00+03:00,pos,ticket,card,1190,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
ca50375b-c14d-4b78-8993-41a5ba32aa0a,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-02T10:00:00+03:00,kiosk,ticket,cash,665,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
73a5f644-3056-4a2a-8028-23863e2a6962,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-02T11:07:00+03:00,pos,fnb,card,552,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
252b2d07-de85-41d6-8b51-94b2f9eb1509,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-02T12:14:00+03:00,pos,retail,card,828,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
681a4aae-c884-4695-811e-b3390c721346,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-02T13:21:00+03:00,pos,party,cash,840,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
340145e6-5ee8-4ea9-858a-6f1c2fa86903,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-02T14:28:00+03:00,pos,ticket,card,612,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
b5d92acf-e86e-4b0f-8111-b4bf55f816b7,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-02T15:35:00+03:00,kiosk,fnb,card,585,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
5fa4ffac-69ab-4362-8606-b3780c73f674,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-02T16:42:00+03:00,pos,retail,cash,671,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
f254d78e-ee25-478f-8913-d6671575f827,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-02T17:49:00+03:00,pos,party,card,1086,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
b9886426-c297-410d-8161-71f72908ea27,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-02T18:56:00+03:00,pos,ticket,card,526,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
b2788299-67a5-43d9-801c-acf139d25332,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-02T19:03:00+03:00,pos,fnb,cash,1083,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
40b2bbba-db36-49a9-8cd5-fa1bd3b98090,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-03T10:00:00+03:00,kiosk,ticket,cash,864,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
37aa45ce-744f-4cd5-8947-aa06688451ec,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-03T11:07:00+03:00,pos,fnb,card,904,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
a17a00c1-3048-4343-8cdf-7dee55d970a3,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-03T12:14:00+03:00,pos,retail,card,833,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
6ed37be9-8b9e-433b-8f31-013a078e1436,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-03T13:21:00+03:00,pos,party,cash,968,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
b0ba7e10-fdf4-4651-89ce-925d20886177,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-03T14:28:00+03:00,pos,ticket,card,838,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
87d29be5-811c-47ce-86b8-0b1b07d09c87,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-03T15:35:00+03:00,kiosk,fnb,card,595,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
13a4dc2c-5ced-4128-8722-aa5fd52d068b,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-03T16:42:00+03:00,pos,retail,cash,694,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
48f9e90c-83f3-4975-8f15-8af8bac8c425,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-03T17:49:00+03:00,pos,party,card,1117,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
9963c2dd-0916-4bc9-8f95-f26eddc23ee0,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-03T18:56:00+03:00,pos,ticket,card,755,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
50f88704-90cc-4979-8b31-c1eb89269208,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-03T19:03:00+03:00,pos,fnb,cash,616,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
86512c6b-82a6-464f-856e-8257c333a546,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-03T10:10:00+03:00,kiosk,retail,card,846,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
3133f1cb-e685-4317-8c3a-03153df5b704,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-04T10:00:00+03:00,kiosk,ticket,cash,1079,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
91881934-9a5e-47b5-8f64-947e614ae325,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-04T11:07:00+03:00,pos,fnb,card,924,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
41e87c8c-1995-44ee-8900-ee4c9dd777c9,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-04T12:14:00+03:00,pos,retail,card,1108,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
d75ad431-e92a-47e9-8adb-f0aa0dbf5bde,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-04T13:21:00+03:00,pos,party,cash,1348,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
c0d4fc0e-95a9-420e-8374-531eb8d365ee,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-04T14:28:00+03:00,pos,ticket,card,1548,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
e98ae1f8-0483-4dbc-8cf7-660a2499c7fe,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-04T15:35:00+03:00,kiosk,fnb,card,1616,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
b5b18184-9a75-4c9c-85cc-78be452dec75,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-04T16:42:00+03:00,pos,retail,cash,1208,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
baefeb91-bed4-4f64-80a8-7933769f6619,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-04T17:49:00+03:00,pos,party,card,1410,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
8eb94a78-7cd9-46d6-8252-0ded9c94eb37,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-05T10:00:00+03:00,kiosk,ticket,cash,812,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
acefd917-11fc-40ee-8da5-38726dc7ac28,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-05T11:07:00+03:00,pos,fnb,card,662,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
e4648498-6a7d-4fba-81a2-1606976de80e,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-05T12:14:00+03:00,pos,retail,card,617,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
057ff5a9-8bf1-4f7f-8cde-ad64426c1317,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-05T13:21:00+03:00,pos,party,cash,1011,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
6035249d-4df7-4510-8df5-155aa76d29d1,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-05T14:28:00+03:00,pos,ticket,card,542,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
f369620a-37f3-421b-8d92-b27e235bda26,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-05T15:35:00+03:00,kiosk,fnb,card,920,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
0261c43f-7024-4ec7-8082-dcdbc5d49a86,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-05T16:42:00+03:00,pos,retail,cash,1016,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
bd567531-7bf9-418a-86c1-80cd8bda33b4,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-05T17:49:00+03:00,pos,party,card,984,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
49ed0990-b480-4aa4-84f7-6ad4c6962150,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-05T18:56:00+03:00,pos,ticket,card,1013,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
c545e91b-3f2d-4b5e-87f9-25e46eabff87,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-05T19:03:00+03:00,pos,fnb,cash,541,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
64ae3b32-93b3-4c80-8e7b-c475ef944d64,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-05T10:10:00+03:00,kiosk,retail,card,935,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
e75a8938-05ef-465a-85fa-b99b27ad1462,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-05T11:17:00+03:00,pos,party,card,513,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
b9cadde3-7082-4861-8e02-9913b981509a,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-05T12:24:00+03:00,pos,ticket,cash,853,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
a2077609-266b-4139-874b-009f87f9b3c9,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-05T13:31:00+03:00,pos,fnb,card,815,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
85793956-049c-4763-873a-687d49826708,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-05T14:38:00+03:00,pos,retail,card,981,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
957cc95e-7261-4f48-85e8-a3a129d8a106,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-05T15:45:00+03:00,kiosk,party,cash,824,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
7bc67d6b-6305-4c6e-8ce2-ef9e8c34aa57,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-05T16:52:00+03:00,pos,ticket,card,504,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
2ab0a855-14a7-4c7b-86e7-1733beb7c804,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-05T17:59:00+03:00,pos,fnb,card,930,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
0d1e1f5e-696e-4239-851a-11ad64826bff,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-06T10:00:00+03:00,kiosk,ticket,cash,613,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
bda9b215-c594-491f-889f-57ad721a5377,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-06T11:07:00+03:00,pos,fnb,card,399,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
62741f01-1117-4da2-88bf-dbccf2afe7d8,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-06T12:14:00+03:00,pos,retail,card,504,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
7203f8b3-d8fe-42e2-889c-bbe0231c3f1d,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-06T13:21:00+03:00,pos,party,cash,662,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
a23c732e-f560-4a18-85a9-85b3a9f12a14,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-06T14:28:00+03:00,pos,ticket,card,718,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
34b885fa-ce21-410f-8408-b2eca17b2ae6,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-06T15:35:00+03:00,kiosk,fnb,card,759,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
90e448fb-25b7-401a-863b-288a0aa8bfa4,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-06T16:42:00+03:00,pos,retail,cash,534,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
9c618dd4-c00f-488a-8428-21ac18bd340f,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-06T17:49:00+03:00,pos,party,card,778,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
0d065b15-591b-4907-83c8-c4c4fce1ee3c,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-06T18:56:00+03:00,pos,ticket,card,675,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
013a24d6-757f-42f7-89a1-34c6e27d0d9c,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-06T19:03:00+03:00,pos,fnb,cash,403,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
582a913d-8c33-4ddd-895d-8a5b35827777,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-06T10:10:00+03:00,kiosk,retail,card,839,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
c846a691-e2d5-4f26-882f-c3a1a5532021,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-06T11:17:00+03:00,pos,party,card,869,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
8daaa03e-0200-431a-80bf-f69fbee4350a,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-06T12:24:00+03:00,pos,ticket,cash,717,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
446a384a-af67-48ef-896a-263fb04244d6,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-06T13:31:00+03:00,pos,fnb,card,810,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
46d468cd-c094-43e0-8e9a-f298b56695b0,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-06T14:38:00+03:00,pos,retail,card,428,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
8468fb02-6d14-4050-8911-a0d1ec4939fb,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-06T15:45:00+03:00,kiosk,party,cash,681,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
6fa0261d-7fbf-4c37-8fe8-58b57ebb79b3,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-06T16:52:00+03:00,pos,ticket,card,801,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
d5323bd8-89fd-4c0e-8000-387ce0226f7b,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-06T17:59:00+03:00,pos,fnb,card,538,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
8784afb2-4150-4854-8f1d-9152a60eb722,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-06T18:06:00+03:00,pos,retail,cash,632,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
853e59b4-7c29-4576-8eb0-53611f5ed60d,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-07T10:00:00+03:00,kiosk,ticket,cash,597,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
4830a2f7-952a-4dde-8df9-812a7286c5ac,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-07T11:07:00+03:00,pos,fnb,card,762,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
3386d975-80c6-400f-84bd-0b292d570300,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-07T12:14:00+03:00,pos,retail,card,1213,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
bacf3b20-dfa4-424d-8745-ac7f8ad8066f,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-07T13:21:00+03:00,pos,party,cash,913,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
bf62a89f-d287-4cd6-85f6-5edb7fb7bc3b,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-07T14:28:00+03:00,pos,ticket,card,1178,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
60f646cf-21c1-4c71-8ada-38ae440d3760,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-07T15:35:00+03:00,kiosk,fnb,card,978,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
20a00586-4cc7-4cc3-8d42-530e79d52338,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-07T16:42:00+03:00,pos,retail,cash,1194,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
2dba1719-aa69-4a91-84bc-e5ce4666d7af,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-07T17:49:00+03:00,pos,party,card,716,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
836b06e7-9ec2-4cf1-82e1-ce711e5af908,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-07T18:56:00+03:00,pos,ticket,card,977,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
6022e931-59bc-4d1e-80e2-f8f0453d12bf,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-07T19:03:00+03:00,pos,fnb,cash,777,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
8a084481-24bd-49a5-843d-d732764093d5,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-07T10:10:00+03:00,kiosk,retail,card,671,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
c3a3dbbc-6022-4e49-8246-9d498876b107,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-08T10:00:00+03:00,kiosk,ticket,cash,714,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
500012df-8288-478e-8c04-4effad50fbea,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-08T11:07:00+03:00,pos,fnb,card,1299,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
69a04c73-fcd4-4a5f-8255-118709189d01,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-08T12:14:00+03:00,pos,retail,card,1110,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
f42a2811-719b-48b1-862a-8635df2028a4,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-08T13:21:00+03:00,pos,party,cash,1256,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
3fb9b153-2f4b-4b7a-8347-248c8cab7f94,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-08T14:28:00+03:00,pos,ticket,card,1348,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
0fd04980-8c01-4bb4-8e8f-21a587b893bb,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-08T15:35:00+03:00,kiosk,fnb,card,1141,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
0f97f5ec-f2a6-4128-82bf-ce6dd05f14b2,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-08T16:42:00+03:00,pos,retail,cash,782,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
949eebaa-a770-42f5-88fa-c25b74e4cada,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-08T17:49:00+03:00,pos,party,card,980,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
5f4a3f82-5ecb-4d93-8317-461c3b5e3bdc,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-09T10:00:00+03:00,kiosk,ticket,cash,916,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
ed9dee85-f804-4703-8d20-ecd6966508e9,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-09T11:07:00+03:00,pos,fnb,card,1257,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
250ae8fa-3ba4-419e-898c-28e62df8cea5,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-09T12:14:00+03:00,pos,retail,card,1047,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
8f3e2a76-cb9d-406b-811a-b0bc21797ec4,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-09T13:21:00+03:00,pos,party,cash,1151,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
f4571e4f-8aed-4df1-894f-b7aea6bd856e,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-09T14:28:00+03:00,pos,ticket,card,927,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
cd45090c-0a70-4b40-8e15-ed1bc86b10fc,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-09T15:35:00+03:00,kiosk,fnb,card,1508,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
8101e9c2-4223-4101-8ed6-3e2378858ec4,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-09T16:42:00+03:00,pos,retail,cash,845,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
cc3ff9d1-31d0-41f7-8948-3fff09b6bdfc,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-09T17:49:00+03:00,pos,party,card,884,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
0d651be4-e7df-432f-8ff8-40de80ee1380,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-09T18:56:00+03:00,pos,ticket,card,1500,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
12f8258d-29f9-40fc-8f59-56efa40f86b6,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-10T10:00:00+03:00,kiosk,ticket,cash,1119,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
e76deab6-af7b-4b89-845c-66227bd83e78,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-10T11:07:00+03:00,pos,fnb,card,979,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
6cda3319-0c82-4fd9-8fc0-78a56a2a4b55,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-10T12:14:00+03:00,pos,retail,card,914,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
e54b7f40-e1a4-4ab7-866c-cf496197622e,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-10T13:21:00+03:00,pos,party,cash,1077,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
c628d7b1-0b91-4896-842f-9f31b85f586a,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-10T14:28:00+03:00,pos,ticket,card,618,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
860d2d45-c18e-4e00-8e9f-7e012a8e3616,379a7811-cd2a-4035-8ef1-9af38746b7a3,CB-VM,2026-06-10T15:35:00+03:00,kiosk,fnb,card,1007,QAR,e84e4569-0ff9-4302-8e79-6cbd1ed0b504
